promo_id,promo_name,promo_type,discount_value,start_date,end_date,applicable_category,promo_channel,stackable_flag,min_order_value
PROMO-0011-0568,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0011-0640,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0011-0711,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0011-0728,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0011-0778,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0011-0844,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0011-0880,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0011-0885,Spring Sale 2015,percentage,12.0,2015-03-18T00:00:00.000,2015-04-17T00:00:00.000,,all_channels,1,100000
PROMO-0012-0026,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0121,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0208,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0283,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0332,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0420,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0466,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0483,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0497,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0531,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0538,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0548,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0591,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0609,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0612,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0623,Mid-Year Sale 2015,percentage,-10.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0643,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0729,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0735,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0829,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0012-0911,Mid-Year Sale 2015,percentage,18.0,2015-06-23T00:00:00.000,2015-07-22T00:00:00.000,,social_media,0,0
PROMO-0013-0151,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0166,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0188,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0410,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0453,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0547,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0593,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0605,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0651,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0686,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0696,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0754,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0758,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0785,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0814,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0876,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0013-0972,Fall Launch 2015,percentage,10.0,2015-08-30T00:00:00.000,2015-10-01T00:00:00.000,,email,1,0
PROMO-0014-0047,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0060,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0077,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0082,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0138,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0143,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0322,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0419,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0489,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0616,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0633,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0721,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0809,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0842,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0916,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0938,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0942,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0014-0947,Year-End Sale 2015,percentage,20.0,2015-11-18T00:00:00.000,2016-01-02T00:00:00.000,,all_channels,1,150000
PROMO-0015-0003,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0035,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0080,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0096,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0147,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0148,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0162,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0201,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0422,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0435,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0722,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0839,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0853,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0859,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0935,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0015-0959,Urban Blowout 2015,fixed,50.0,2015-07-30T00:00:00.000,2015-09-02T00:00:00.000,Streetwear,online,0,200000
PROMO-0016-0034,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0086,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0243,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0247,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0276,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0292,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0316,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0418,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0452,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0477,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0485,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0498,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0521,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0523,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0620,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0628,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0709,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0726,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0732,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0883,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0016-0886,Rural Special 2015,percentage,15.0,2015-01-30T00:00:00.000,2015-03-01T00:00:00.000,Outdoor,in_store,0,0
PROMO-0017-0061,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0108,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0215,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0234,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0329,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0356,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0396,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0458,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0555,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0599,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0647,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0668,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0750,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0795,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0807,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0835,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0862,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0867,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0869,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0928,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0965,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0017-0971,Spring Sale 2016,percentage,12.0,2016-03-18T00:00:00.000,2016-04-17T00:00:00.000,,all_channels,0,0
PROMO-0018-0044,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0071,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0088,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0263,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0311,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0313,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0378,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0583,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0641,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0717,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0762,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0774,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0851,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0902,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0956,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0018-0980,Mid-Year Sale 2016,percentage,18.0,2016-06-23T00:00:00.000,2016-07-22T00:00:00.000,,online,0,0
PROMO-0019-0008,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0225,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0252,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0255,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0290,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0352,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0457,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0459,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0515,Fall Launch 2016,percentage,,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0606,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0611,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0618,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0662,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0676,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0682,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0715,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0806,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0899,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0019-0991,Fall Launch 2016,percentage,10.0,2016-08-30T00:00:00.000,2016-10-01T00:00:00.000,,online,0,0
PROMO-0020-0052,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0179,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0250,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0256,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0294,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0304,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0325,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0414,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0529,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0601,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0689,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0716,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0753,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0870,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0020-0973,Year-End Sale 2016,percentage,20.0,2016-11-18T00:00:00.000,2017-01-02T00:00:00.000,,all_channels,0,0
PROMO-0021-0006,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0024,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0041,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0085,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0323,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0344,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0373,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0502,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0572,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0625,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0708,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0710,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0779,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0791,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0808,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0841,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0900,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0021-0906,Spring Sale 2017,percentage,12.0,2017-03-18T00:00:00.000,2017-04-17T00:00:00.000,,all_channels,0,0
PROMO-0022-0017,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0027,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0131,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0169,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0240,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0333,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0334,Mid-Year Sale 2017,percentage,18.0,2026-12-31T00:00:00.000,2026-01-01T00:00:00.000,,online,0,150000
PROMO-0022-0389,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
PROMO-0022-0428,Mid-Year Sale 2017,percentage,18.0,2017-06-23T00:00:00.000,2017-07-22T00:00:00.000,,online,0,150000
